Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
random,82,6,989,10000,9.89,
random,82,7,0,10000,0.0,
random,82,8,0,10000,0.0,
random,82,9,0,10000,0.0,
random,83,0,0,10000,0.0,
random,83,1,5027,10000,50.27,
random,83,2,969,10000,9.69,
random,83,3,992,10000,9.92,
random,83,4,1031,10000,10.31,
random,83,5,1009,10000,10.09,
random,83,6,972,10000,9.719999999999999,
random,83,7,0,10000,0.0,
random,83,8,0,10000,0.0,
random,83,9,0,10000,0.0,
random,84,0,0,10000,0.0,
random,84,1,4928,10000,49.28,
random,84,2,1025,10000,10.25,
random,84,3,1035,10000,10.35,
random,84,4,993,10000,9.93,
random,84,5,976,10000,9.76,
random,84,6,1043,10000,10.43,
random,84,7,0,10000,0.0,
random,84,8,0,10000,0.0,
random,84,9,0,10000,0.0,
random,85,0,0,10000,0.0,
random,85,1,4978,10000,49.78,
random,85,2,996,10000,9.959999999999999,
random,85,3,989,10000,9.89,
random,85,4,1047,10000,10.47,
random,85,5,992,10000,9.92,
random,85,6,998,10000,9.98,
random,85,7,0,10000,0.0,
random,85,8,0,10000,0.0,
random,85,9,0,10000,0.0,
random,86,0,0,10000,0.0,
random,86,1,5035,10000,50.349999999999994,
random,86,2,961,10000,9.610000000000001,
random,86,3,1035,10000,10.35,
random,86,4,966,10000,9.66,
random,86,5,1013,10000,10.13,
random,86,6,990,10000,9.9,
random,86,7,0,10000,0.0,
random,86,8,0,10000,0.0,
random,86,9,0,10000,0.0,
random,87,0,0,10000,0.0,
random,87,1,4983,10000,49.830000000000005,
random,87,2,1008,10000,10.08,
random,87,3,1004,10000,10.040000000000001,
random,87,4,974,10000,9.74,
random,87,5,1007,10000,10.07,
random,87,6,1024,10000,10.24,
random,87,7,0,10000,0.0,
random,87,8,0,10000,0.0,
random,87,9,0,10000,0.0,
random,88,0,0,10000,0.0,
random,88,1,4951,10000,49.51,
random,88,2,983,10000,9.83,
random,88,3,1049,10000,10.489999999999998,
random,88,4,962,10000,9.62,
random,88,5,977,10000,9.77,
random,88,6,1078,10000,10.780000000000001,
random,88,7,0,10000,0.0,
random,88,8,0,10000,0.0,
random,88,9,0,10000,0.0,
random,89,0,0,10000,0.0,
random,89,1,4936,10000,49.36,
random,89,2,993,10000,9.93,
random,89,3,1024,10000,10.24,
random,89,4,1010,10000,10.100000000000001,
random,89,5,1033,10000,10.33,
random,89,6,1004,10000,10.040000000000001,
random,89,7,0,10000,0.0,
random,89,8,0,10000,0.0,
random,89,9,0,10000,0.0,
random,90,0,0,10000,0.0,
random,90,1,4968,10000,49.68,
random,90,2,1012,10000,10.12,
random,90,3,1030,10000,10.299999999999999,
random,90,4,995,10000,9.950000000000001,
random,90,5,970,10000,9.700000000000001,
random,90,6,1025,10000,10.25,
random,90,7,0,10000,0.0,
random,90,8,0,10000,0.0,
random,90,9,0,10000,0.0,
random,91,0,0,10000,0.0,
random,91,1,4991,10000,49.91,
random,91,2,990,10000,9.9,
random,91,3,1034,10000,10.34,
random,91,4,1015,10000,10.15,
random,91,5,975,10000,9.75,
random,91,6,995,10000,9.950000000000001,
random,91,7,0,10000,0.0,
random,91,8,0,10000,0.0,
random,91,9,0,10000,0.0,
random,92,0,0,10000,0.0,
random,92,1,4984,10000,49.84,
random,92,2,1006,10000,10.059999999999999,
random,92,3,967,10000,9.67,
random,92,4,984,10000,9.84,
random,92,5,1038,10000,10.38,
random,92,6,1021,10000,10.209999999999999,
random,92,7,0,10000,0.0,
random,92,8,0,10000,0.0,
random,92,9,0,10000,0.0,
random,93,0,0,10000,0.0,
random,93,1,4955,10000,49.55,
random,93,2,989,10000,9.89,
random,93,3,1003,10000,10.03,
random,93,4,975,10000,9.75,
random,93,5,1015,10000,10.15,
random,93,6,1063,10000,10.63,
random,93,7,0,10000,0.0,
random,93,8,0,10000,0.0,
random,93,9,0,10000,0.0,
random,94,0,0,10000,0.0,
random,94,1,4966,10000,49.66,
random,94,2,1027,10000,10.27,
random,94,3,1022,10000,10.22,
random,94,4,997,10000,9.969999999999999,
random,94,5,985,10000,9.85,
random,94,6,1003,10000,10.03,
random,94,7,0,10000,0.0,
random,94,8,0,10000,0.0,
random,94,9,0,10000,0.0,
random,95,0,0,10000,0.0,
random,95,1,5030,10000,50.3,
random,95,2,1003,10000,10.03,
random,95,3,968,10000,9.68,
random,95,4,984,10000,9.84,
random,95,5,969,10000,9.69,
random,95,6,1046,10000,10.459999999999999,
random,95,7,0,10000,0.0,
random,95,8,0,10000,0.0,
random,95,9,0,10000,0.0,
random,96,0,0,10000,0.0,
random,96,1,4942,10000,49.419999999999995,
random,96,2,1002,10000,10.02,
random,96,3,1046,10000,10.459999999999999,
random,96,4,1055,10000,10.549999999999999,
random,96,5,942,10000,9.42,
random,96,6,1013,10000,10.13,
random,96,7,0,10000,0.0,
random,96,8,0,10000,0.0,
random,96,9,0,10000,0.0,
random,97,0,0,10000,0.0,
random,97,1,5040,10000,50.4,
random,97,2,951,10000,9.51,
random,97,3,998,10000,9.98,
random,97,4,979,10000,9.790000000000001,
random,97,5,1008,10000,10.08,
random,97,6,1024,10000,10.24,
random,97,7,0,10000,0.0,
random,97,8,0,10000,0.0,
random,97,9,0,10000,0.0,
random,98,0,0,10000,0.0,
random,98,1,4995,10000,49.95,
random,98,2,1016,10000,10.16,
random,98,3,967,10000,9.67,
random,98,4,1031,10000,10.31,
random,98,5,985,10000,9.85,
random,98,6,1006,10000,10.059999999999999,
random,98,7,0,10000,0.0,
random,98,8,0,10000,0.0,
random,98,9,0,10000,0.0,
random,99,0,0,10000,0.0,
random,99,1,4949,10000,49.49,
random,99,2,1019,10000,10.190000000000001,
random,99,3,1022,10000,10.22,
random,99,4,1021,10000,10.209999999999999,
random,99,5,995,10000,9.950000000000001,
random,99,6,994,10000,9.94,
random,99,7,0,10000,0.0,
random,99,8,0,10000,0.0,
random,99,9,0,10000,0.0,
random,100,0,0,10000,0.0,
random,100,1,5030,10000,50.3,
random,100,2,1014,10000,10.14,
random,100,3,1037,10000,10.37,
random,100,4,973,10000,9.73,
random,100,5,937,10000,9.370000000000001,
random,100,6,1009,10000,10.09,
random,100,7,0,10000,0.0,
random,100,8,0,10000,0.0,
random,100,9,0,10000,0.0,
random,101,0,0,10000,0.0,
random,101,1,4931,10000,49.309999999999995,
random,101,2,1026,10000,10.26,
random,101,3,1022,10000,10.22,
random,101,4,1000,10000,10.0,
random,101,5,994,10000,9.94,
random,101,6,1027,10000,10.27,
random,101,7,0,10000,0.0,
random,101,8,0,10000,0.0,
random,101,9,0,10000,0.0,
random,102,0,0,10000,0.0,
random,102,1,5042,10000,50.42,
random,102,2,991,10000,9.91,
random,102,3,992,10000,9.92,
random,102,4,996,10000,9.959999999999999,
random,102,5,1012,10000,10.12,
random,102,6,967,10000,9.67,
random,102,7,0,10000,0.0,
random,102,8,0,10000,0.0,
random,102,9,0,10000,0.0,
random,103,0,0,10000,0.0,
random,103,1,4942,10000,49.419999999999995,
random,103,2,1041,10000,10.41,
random,103,3,1030,10000,10.299999999999999,
random,103,4,1000,10000,10.0,
random,103,5,969,10000,9.69,
random,103,6,1018,10000,10.18,
random,103,7,0,10000,0.0,
random,103,8,0,10000,0.0,
random,103,9,0,10000,0.0,
random,104,0,0,10000,0.0,
random,104,1,5028,10000,50.28,
random,104,2,1004,10000,10.040000000000001,
random,104,3,984,10000,9.84,
random,104,4,1018,10000,10.18,
random,104,5,973,10000,9.73,
random,104,6,993,10000,9.93,
random,104,7,0,10000,0.0,
random,104,8,0,10000,0.0,
random,104,9,0,10000,0.0,
random,105,0,0,10000,0.0,
random,105,1,5029,10000,50.29,
random,105,2,1006,10000,10.059999999999999,
random,105,3,988,10000,9.879999999999999,
random,105,4,962,10000,9.62,
random,105,5,1006,10000,10.059999999999999,
random,105,6,1009,10000,10.09,
random,105,7,0,10000,0.0,
random,105,8,0,10000,0.0,
random,105,9,0,10000,0.0,
random,106,0,0,10000,0.0,
random,106,1,5060,10000,50.6,
random,106,2,1030,10000,10.299999999999999,
random,106,3,989,10000,9.89,
random,106,4,979,10000,9.790000000000001,
random,106,5,1015,10000,10.15,
random,106,6,927,10000,9.27,
random,106,7,0,10000,0.0,
random,106,8,0,10000,0.0,
random,106,9,0,10000,0.0,
random,107,0,0,10000,0.0,
random,107,1,5006,10000,50.06,
random,107,2,1042,10000,10.42,
random,107,3,956,10000,9.56,
random,107,4,959,10000,9.59,
random,107,5,1004,10000,10.040000000000001,
random,107,6,1033,10000,10.33,
random,107,7,0,10000,0.0,
random,107,8,0,10000,0.0,
random,107,9,0,10000,0.0,
random,108,0,0,10000,0.0,
random,108,1,5013,10000,50.129999999999995,
random,108,2,970,10000,9.700000000000001,
random,108,3,1035,10000,10.35,
random,108,4,1006,10000,10.059999999999999,
random,108,5,939,10000,9.39,
random,108,6,1037,10000,10.37,
random,108,7,0,10000,0.0,
random,108,8,0,10000,0.0,
random,108,9,0,10000,0.0,
random,109,0,0,10000,0.0,
random,109,1,5015,10000,50.14999999999999,
random,109,2,977,10000,9.77,
random,109,3,988,10000,9.879999999999999,
random,109,4,994,10000,9.94,
random,109,5,993,10000,9.93,
random,109,6,1033,10000,10.33,
random,109,7,0,10000,0.0,
random,109,8,0,10000,0.0,
random,109,9,0,10000,0.0,
random,110,0,0,10000,0.0,
random,110,1,5014,10000,50.13999999999999,
random,110,2,965,10000,9.65,
random,110,3,1006,10000,10.059999999999999,
random,110,4,974,10000,9.74,
random,110,5,1066,10000,10.66,
random,110,6,975,10000,9.75,
random,110,7,0,10000,0.0,
random,110,8,0,10000,0.0,
random,110,9,0,10000,0.0,
random,111,0,0,10000,0.0,
random,111,1,5052,10000,50.519999999999996,
random,111,2,984,10000,9.84,
random,111,3,1022,10000,10.22,
random,111,4,988,10000,9.879999999999999,
random,111,5,1011,10000,10.11,
random,111,6,943,10000,9.43,
random,111,7,0,10000,0.0,
random,111,8,0,10000,0.0,
random,111,9,0,10000,0.0,
random,112,0,0,10000,0.0,
random,112,1,5059,10000,50.59,
random,112,2,1011,10000,10.11,
random,112,3,975,10000,9.75,
random,112,4,948,10000,9.48,
random,112,5,1001,10000,10.01,
random,112,6,1006,10000,10.059999999999999,
random,112,7,0,10000,0.0,
random,112,8,0,10000,0.0,
random,112,9,0,10000,0.0,
random,113,0,0,10000,0.0,
random,113,1,4912,10000,49.120000000000005,
random,113,2,998,10000,9.98,
random,113,3,1035,10000,10.35,
random,113,4,1024,10000,10.24,
random,113,5,989,10000,9.89,
random,113,6,1042,10000,10.42,
random,113,7,0,10000,0.0,
random,113,8,0,10000,0.0,
random,113,9,0,10000,0.0,
random,114,0,0,10000,0.0,
random,114,1,5079,10000,50.79,
random,114,2,982,10000,9.82,
random,114,3,1003,10000,10.03,
random,114,4,962,10000,9.62,
random,114,5,1004,10000,10.040000000000001,
random,114,6,970,10000,9.700000000000001,
random,114,7,0,10000,0.0,
random,114,8,0,10000,0.0,
random,114,9,0,10000,0.0,
random,115,0,0,10000,0.0,
random,115,1,4969,10000,49.69,
random,115,2,1021,10000,10.209999999999999,
random,115,3,987,10000,9.87,
random,115,4,964,10000,9.64,
random,115,5,1031,10000,10.31,
random,115,6,1028,10000,10.280000000000001,
random,115,7,0,10000,0.0,
random,115,8,0,10000,0.0,
random,115,9,0,10000,0.0,
random,116,0,0,10000,0.0,
random,116,1,4948,10000,49.480000000000004,
random,116,2,1017,10000,10.17,
random,116,3,1020,10000,10.2,
random,116,4,1013,10000,10.13,
random,116,5,963,10000,9.629999999999999,
random,116,6,1039,10000,10.39,
random,116,7,0,10000,0.0,
random,116,8,0,10000,0.0,
random,116,9,0,10000,0.0,
random,117,0,0,10000,0.0,
random,117,1,5004,10000,50.03999999999999,
random,117,2,992,10000,9.92,
random,117,3,994,10000,9.94,
random,117,4,1032,10000,10.32,
random,117,5,953,10000,9.53,
random,117,6,1025,10000,10.25,
random,117,7,0,10000,0.0,
random,117,8,0,10000,0.0,
random,117,9,0,10000,0.0,
random,118,0,0,10000,0.0,
random,118,1,4989,10000,49.89,
random,118,2,1036,10000,10.36,
random,118,3,993,10000,9.93,
random,118,4,989,10000,9.89,
random,118,5,986,10000,9.86,
random,118,6,1007,10000,10.07,
random,118,7,0,10000,0.0,
random,118,8,0,10000,0.0,
random,118,9,0,10000,0.0,
random,119,0,0,10000,0.0,
random,119,1,4947,10000,49.47,
random,119,2,1012,10000,10.12,
random,119,3,1047,10000,10.47,
random,119,4,1015,10000,10.15,
random,119,5,1009,10000,10.09,
random,119,6,970,10000,9.700000000000001,
random,119,7,0,10000,0.0,
random,119,8,0,10000,0.0,
random,119,9,0,10000,0.0,
random,120,0,0,10000,0.0,
random,120,1,5009,10000,50.09,
random,120,2,1029,10000,10.290000000000001,
random,120,3,964,10000,9.64,
random,120,4,1007,10000,10.07,
random,120,5,960,10000,9.6,
random,120,6,1031,10000,10.31,
random,120,7,0,10000,0.0,
random,120,8,0,10000,0.0,
random,120,9,0,10000,0.0,
random,121,0,0,10000,0.0,
random,121,1,5051,10000,50.51,
random,121,2,1020,10000,10.2,
random,121,3,949,10000,9.49,
random,121,4,976,10000,9.76,
random,121,5,1026,10000,10.26,
random,121,6,978,10000,9.78,
random,121,7,0,10000,0.0,
random,121,8,0,10000,0.0,
random,121,9,0,10000,0.0,
random,122,0,0,10000,0.0,
random,122,1,4955,10000,49.55,
random,122,2,1037,10000,10.37,
random,122,3,1042,10000,10.42,
random,122,4,1010,10000,10.100000000000001,
random,122,5,959,10000,9.59,
random,122,6,997,10000,9.969999999999999,
random,122,7,0,10000,0.0,
random,122,8,0,10000,0.0,
random,122,9,0,10000,0.0,
random,123,0,0,10000,0.0,
random,123,1,5029,10000,50.29,
random,123,2,1054,10000,10.54,
random,123,3,940,10000,9.4,
random,123,4,994,10000,9.94,
random,123,5,1024,10000,10.24,
random,123,6,959,10000,9.59,
random,123,7,0,10000,0.0,
random,123,8,0,10000,0.0,
random,123,9,0,10000,0.0,
random,124,0,0,10000,0.0,
random,124,1,4954,10000,49.54,
random,124,2,939,10000,9.39,
random,124,3,1027,10000,10.27,
random,124,4,1047,10000,10.47,
random,124,5,1045,10000,10.45,
random,124,6,988,10000,9.879999999999999,
random,124,7,0,10000,0.0,
random,124,8,0,10000,0.0,
random,124,9,0,10000,0.0,
random,125,0,0,10000,0.0,
random,125,1,5000,10000,50.0,
random,125,2,1003,10000,10.03,
random,125,3,1021,10000,10.209999999999999,
random,125,4,982,10000,9.82,
random,125,5,978,10000,9.78,
random,125,6,1016,10000,10.16,
random,125,7,0,10000,0.0,
random,125,8,0,10000,0.0,
random,125,9,0,10000,0.0,
random,126,0,0,10000,0.0,
random,126,1,4959,10000,49.59,
random,126,2,1061,10000,10.61,
random,126,3,964,10000,9.64,
random,126,4,1001,10000,10.01,
random,126,5,1003,10000,10.03,
random,126,6,1012,10000,10.12,
random,126,7,0,10000,0.0,
random,126,8,0,10000,0.0,
random,126,9,0,10000,0.0,
random,127,0,0,10000,0.0,
random,127,1,4915,10000,49.15,
random,127,2,999,10000,9.99,
random,127,3,1035,10000,10.35,
random,127,4,1028,10000,10.280000000000001,
random,127,5,1001,10000,10.01,
random,127,6,1022,10000,10.22,
random,127,7,0,10000,0.0,
random,127,8,0,10000,0.0,
random,127,9,0,10000,0.0,
random,128,0,0,10000,0.0,
random,128,1,5075,10000,50.74999999999999,
random,128,2,1036,10000,10.36,
random,128,3,955,10000,9.55,
random,128,4,974,10000,9.74,
random,128,5,954,10000,9.54,
random,128,6,1006,10000,10.059999999999999,
random,128,7,0,10000,0.0,
random,128,8,0,10000,0.0,
random,128,9,0,10000,0.0,
random,129,0,0,10000,0.0,
random,129,1,4942,10000,49.419999999999995,
random,129,2,1010,10000,10.100000000000001,
random,129,3,1031,10000,10.31,
random,129,4,1004,10000,10.040000000000001,
random,129,5,1056,10000,10.56,
random,129,6,957,10000,9.569999999999999,
random,129,7,0,10000,0.0,
random,129,8,0,10000,0.0,
random,129,9,0,10000,0.0,
random,130,0,0,10000,0.0,
random,130,1,5015,10000,50.14999999999999,
random,130,2,930,10000,9.3,
random,130,3,1024,10000,10.24,
random,130,4,1072,10000,10.72,
random,130,5,981,10000,9.81,
random,130,6,978,10000,9.78,
random,130,7,0,10000,0.0,
random,130,8,0,10000,0.0,
random,130,9,0,10000,0.0,
random,131,0,0,10000,0.0,
random,131,1,5053,10000,50.529999999999994,
random,131,2,995,10000,9.950000000000001,
random,131,3,973,10000,9.73,
random,131,4,980,10000,9.8,
random,131,5,982,10000,9.82,
random,131,6,1017,10000,10.17,
random,131,7,0,10000,0.0,
random,131,8,0,10000,0.0,
random,131,9,0,10000,0.0,
random,132,0,0,10000,0.0,
random,132,1,4925,10000,49.25,
random,132,2,989,10000,9.89,
random,132,3,1035,10000,10.35,
random,132,4,1028,10000,10.280000000000001,
random,132,5,1066,10000,10.66,
random,132,6,957,10000,9.569999999999999,
random,132,7,0,10000,0.0,
random,132,8,0,10000,0.0,
random,132,9,0,10000,0.0,
random,133,0,0,10000,0.0,
random,133,1,5023,10000,50.23,
random,133,2,1000,10000,10.0,
random,133,3,981,10000,9.81,
random,133,4,979,10000,9.790000000000001,
random,133,5,1026,10000,10.26,
random,133,6,991,10000,9.91,
random,133,7,0,10000,0.0,
random,133,8,0,10000,0.0,
random,133,9,0,10000,0.0,
random,134,0,0,10000,0.0,
random,134,1,5084,10000,50.839999999999996,
random,134,2,989,10000,9.89,
random,134,3,972,10000,9.719999999999999,
random,134,4,957,10000,9.569999999999999,
random,134,5,1001,10000,10.01,
random,134,6,997,10000,9.969999999999999,
random,134,7,0,10000,0.0,
random,134,8,0,10000,0.0,
random,134,9,0,10000,0.0,
random,135,0,0,10000,0.0,
random,135,1,4996,10000,49.96,
random,135,2,979,10000,9.790000000000001,
random,135,3,1029,10000,10.290000000000001,
random,135,4,1019,10000,10.190000000000001,
random,135,5,993,10000,9.93,
random,135,6,984,10000,9.84,
random,135,7,0,10000,0.0,
random,135,8,0,10000,0.0,
random,135,9,0,10000,0.0,
random,136,0,0,10000,0.0,
random,136,1,4938,10000,49.38,
random,136,2,997,10000,9.969999999999999,
random,136,3,993,10000,9.93,
random,136,4,1052,10000,10.52,
random,136,5,1059,10000,10.59,
random,136,6,961,10000,9.610000000000001,
random,136,7,0,10000,0.0,
random,136,8,0,10000,0.0,
random,136,9,0,10000,0.0,
random,137,0,0,10000,0.0,
random,137,1,5050,10000,50.5,
random,137,2,936,10000,9.36,
random,137,3,1007,10000,10.07,
random,137,4,936,10000,9.36,
random,137,5,1079,10000,10.79,
random,137,6,992,10000,9.92,
random,137,7,0,10000,0.0,
random,137,8,0,10000,0.0,
random,137,9,0,10000,0.0,
random,138,0,0,10000,0.0,
random,138,1,5052,10000,50.519999999999996,
random,138,2,1037,10000,10.37,
random,138,3,943,10000,9.43,
random,138,4,945,10000,9.45,
random,138,5,993,10000,9.93,
random,138,6,1030,10000,10.299999999999999,
random,138,7,0,10000,0.0,
random,138,8,0,10000,0.0,
random,138,9,0,10000,0.0,
random,139,0,0,10000,0.0,
random,139,1,4986,10000,49.86,
random,139,2,1032,10000,10.32,
random,139,3,1011,10000,10.11,
random,139,4,1014,10000,10.14,
random,139,5,974,10000,9.74,
random,139,6,983,10000,9.83,
random,139,7,0,10000,0.0,
random,139,8,0,10000,0.0,
random,139,9,0,10000,0.0,
random,140,0,0,10000,0.0,
random,140,1,4978,10000,49.78,
random,140,2,1039,10000,10.39,
random,140,3,1023,10000,10.23,
random,140,4,993,10000,9.93,
random,140,5,975,10000,9.75,
random,140,6,992,10000,9.92,
random,140,7,0,10000,0.0,
random,140,8,0,10000,0.0,
random,140,9,0,10000,0.0,
random,141,0,0,10000,0.0,
random,141,1,4948,10000,49.480000000000004,
random,141,2,971,10000,9.71,
random,141,3,1030,10000,10.299999999999999,
random,141,4,1031,10000,10.31,
random,141,5,999,10000,9.99,
random,141,6,1021,10000,10.209999999999999,
random,141,7,0,10000,0.0,
random,141,8,0,10000,0.0,
random,141,9,0,10000,0.0,
random,142,0,0,10000,0.0,
random,142,1,4991,10000,49.91,
random,142,2,1036,10000,10.36,
random,142,3,995,10000,9.950000000000001,
random,142,4,956,10000,9.56,
random,142,5,964,10000,9.64,
random,142,6,1058,10000,10.58,
random,142,7,0,10000,0.0,
random,142,8,0,10000,0.0,
random,142,9,0,10000,0.0,
random,143,0,0,10000,0.0,
random,143,1,5009,10000,50.09,
random,143,2,982,10000,9.82,
random,143,3,989,10000,9.89,
random,143,4,979,10000,9.790000000000001,
random,143,5,1033,10000,10.33,
random,143,6,1008,10000,10.08,
random,143,7,0,10000,0.0,
random,143,8,0,10000,0.0,
random,143,9,0,10000,0.0,
random,144,0,0,10000,0.0,
random,144,1,4929,10000,49.29,
random,144,2,1034,10000,10.34,
random,144,3,1011,10000,10.11,
random,144,4,993,10000,9.93,
random,144,5,991,10000,9.91,
random,144,6,1042,10000,10.42,
random,144,7,0,10000,0.0,
random,144,8,0,10000,0.0,
random,144,9,0,10000,0.0,
random,145,0,0,10000,0.0,
random,145,1,5023,10000,50.23,
random,145,2,966,10000,9.66,
random,145,3,1028,10000,10.280000000000001,
random,145,4,946,10000,9.46,
random,145,5,1036,10000,10.36,
random,145,6,1001,10000,10.01,
random,145,7,0,10000,0.0,
random,145,8,0,10000,0.0,
random,145,9,0,10000,0.0,
random,146,0,0,10000,0.0,
random,146,1,4993,10000,49.93,
random,146,2,1036,10000,10.36,
random,146,3,993,10000,9.93,
random,146,4,1021,10000,10.209999999999999,
random,146,5,949,10000,9.49,
random,146,6,1008,10000,10.08,
random,146,7,0,10000,0.0,
random,146,8,0,10000,0.0,
random,146,9,0,10000,0.0,
random,147,0,0,10000,0.0,
random,147,1,5141,10000,51.41,
random,147,2,983,10000,9.83,
random,147,3,1014,10000,10.14,
random,147,4,959,10000,9.59,
random,147,5,920,10000,9.2,
random,147,6,983,10000,9.83,
random,147,7,0,10000,0.0,
random,147,8,0,10000,0.0,
random,147,9,0,10000,0.0,
random,148,0,0,10000,0.0,
random,148,1,4950,10000,49.5,
random,148,2,988,10000,9.879999999999999,
random,148,3,1040,10000,10.4,
random,148,4,1043,10000,10.43,
random,148,5,945,10000,9.45,
random,148,6,1034,10000,10.34,
random,148,7,0,10000,0.0,
random,148,8,0,10000,0.0,
random,148,9,0,10000,0.0,
random,149,0,0,10000,0.0,
random,149,1,5027,10000,50.27,
random,149,2,1015,10000,10.15,
random,149,3,1030,10000,10.299999999999999,
random,149,4,969,10000,9.69,
random,149,5,974,10000,9.74,
random,149,6,985,10000,9.85,
random,149,7,0,10000,0.0,
random,149,8,0,10000,0.0,
random,149,9,0,10000,0.0,
random,150,0,0,10000,0.0,
random,150,1,5064,10000,50.63999999999999,
random,150,2,1049,10000,10.489999999999998,
random,150,3,916,10000,9.16,
random,150,4,1007,10000,10.07,
random,150,5,964,10000,9.64,
random,150,6,1000,10000,10.0,
random,150,7,0,10000,0.0,
random,150,8,0,10000,0.0,
random,150,9,0,10000,0.0,
random,151,0,0,10000,0.0,
random,151,1,4970,10000,49.7,
random,151,2,967,10000,9.67,
random,151,3,960,10000,9.6,
random,151,4,1045,10000,10.45,
random,151,5,1076,10000,10.76,
random,151,6,982,10000,9.82,
random,151,7,0,10000,0.0,
random,151,8,0,10000,0.0,
random,151,9,0,10000,0.0,
random,152,0,0,10000,0.0,
random,152,1,5065,10000,50.64999999999999,
random,152,2,1029,10000,10.290000000000001,
