Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
uniform,73,8,0,10000,0.0,
uniform,73,9,0,10000,0.0,
uniform,74,0,0,10000,0.0,
uniform,74,1,4920,10000,49.2,
uniform,74,2,1005,10000,10.05,
uniform,74,3,999,10000,9.99,
uniform,74,4,1017,10000,10.17,
uniform,74,5,1020,10000,10.2,
uniform,74,6,1039,10000,10.39,
uniform,74,7,0,10000,0.0,
uniform,74,8,0,10000,0.0,
uniform,74,9,0,10000,0.0,
uniform,75,0,0,10000,0.0,
uniform,75,1,5020,10000,50.2,
uniform,75,2,943,10000,9.43,
uniform,75,3,1020,10000,10.2,
uniform,75,4,1019,10000,10.190000000000001,
uniform,75,5,996,10000,9.959999999999999,
uniform,75,6,1002,10000,10.02,
uniform,75,7,0,10000,0.0,
uniform,75,8,0,10000,0.0,
uniform,75,9,0,10000,0.0,
uniform,76,0,0,10000,0.0,
uniform,76,1,4884,10000,48.84,
uniform,76,2,1021,10000,10.209999999999999,
uniform,76,3,1039,10000,10.39,
uniform,76,4,1041,10000,10.41,
uniform,76,5,983,10000,9.83,
uniform,76,6,1032,10000,10.32,
uniform,76,7,0,10000,0.0,
uniform,76,8,0,10000,0.0,
uniform,76,9,0,10000,0.0,
uniform,77,0,0,10000,0.0,
uniform,77,1,4999,10000,49.99,
uniform,77,2,962,10000,9.62,
uniform,77,3,1033,10000,10.33,
uniform,77,4,993,10000,9.93,
uniform,77,5,1007,10000,10.07,
uniform,77,6,1006,10000,10.059999999999999,
uniform,77,7,0,10000,0.0,
uniform,77,8,0,10000,0.0,
uniform,77,9,0,10000,0.0,
uniform,78,0,0,10000,0.0,
uniform,78,1,5003,10000,50.029999999999994,
uniform,78,2,1015,10000,10.15,
uniform,78,3,975,10000,9.75,
uniform,78,4,1029,10000,10.290000000000001,
uniform,78,5,988,10000,9.879999999999999,
uniform,78,6,990,10000,9.9,
uniform,78,7,0,10000,0.0,
uniform,78,8,0,10000,0.0,
uniform,78,9,0,10000,0.0,
uniform,79,0,0,10000,0.0,
uniform,79,1,4953,10000,49.53,
uniform,79,2,1014,10000,10.14,
uniform,79,3,975,10000,9.75,
uniform,79,4,1019,10000,10.190000000000001,
uniform,79,5,1032,10000,10.32,
uniform,79,6,1007,10000,10.07,
uniform,79,7,0,10000,0.0,
uniform,79,8,0,10000,0.0,
uniform,79,9,0,10000,0.0,
uniform,80,0,0,10000,0.0,
uniform,80,1,5017,10000,50.17,
uniform,80,2,1001,10000,10.01,
uniform,80,3,997,10000,9.969999999999999,
uniform,80,4,975,10000,9.75,
uniform,80,5,975,10000,9.75,
uniform,80,6,1035,10000,10.35,
uniform,80,7,0,10000,0.0,
uniform,80,8,0,10000,0.0,
uniform,80,9,0,10000,0.0,
uniform,81,0,0,10000,0.0,
uniform,81,1,5064,10000,50.63999999999999,
uniform,81,2,964,10000,9.64,
uniform,81,3,967,10000,9.67,
uniform,81,4,1037,10000,10.37,
uniform,81,5,1038,10000,10.38,
uniform,81,6,930,10000,9.3,
uniform,81,7,0,10000,0.0,
uniform,81,8,0,10000,0.0,
uniform,81,9,0,10000,0.0,
uniform,82,0,0,10000,0.0,
uniform,82,1,4923,10000,49.230000000000004,
uniform,82,2,997,10000,9.969999999999999,
uniform,82,3,1031,10000,10.31,
uniform,82,4,1008,10000,10.08,
uniform,82,5,1040,10000,10.4,
uniform,82,6,1001,10000,10.01,
uniform,82,7,0,10000,0.0,
uniform,82,8,0,10000,0.0,
uniform,82,9,0,10000,0.0,
uniform,83,0,0,10000,0.0,
uniform,83,1,5065,10000,50.64999999999999,
uniform,83,2,957,10000,9.569999999999999,
uniform,83,3,1021,10000,10.209999999999999,
uniform,83,4,1005,10000,10.05,
uniform,83,5,984,10000,9.84,
uniform,83,6,968,10000,9.68,
uniform,83,7,0,10000,0.0,
uniform,83,8,0,10000,0.0,
uniform,83,9,0,10000,0.0,
uniform,84,0,0,10000,0.0,
uniform,84,1,5018,10000,50.18,
uniform,84,2,1003,10000,10.03,
uniform,84,3,1037,10000,10.37,
uniform,84,4,976,10000,9.76,
uniform,84,5,1013,10000,10.13,
uniform,84,6,953,10000,9.53,
uniform,84,7,0,10000,0.0,
uniform,84,8,0,10000,0.0,
uniform,84,9,0,10000,0.0,
uniform,85,0,0,10000,0.0,
uniform,85,1,4983,10000,49.830000000000005,
uniform,85,2,1007,10000,10.07,
uniform,85,3,992,10000,9.92,
uniform,85,4,998,10000,9.98,
uniform,85,5,1008,10000,10.08,
uniform,85,6,1012,10000,10.12,
uniform,85,7,0,10000,0.0,
uniform,85,8,0,10000,0.0,
uniform,85,9,0,10000,0.0,
uniform,86,0,0,10000,0.0,
uniform,86,1,4976,10000,49.76,
uniform,86,2,984,10000,9.84,
uniform,86,3,1024,10000,10.24,
uniform,86,4,1012,10000,10.12,
uniform,86,5,999,10000,9.99,
uniform,86,6,1005,10000,10.05,
uniform,86,7,0,10000,0.0,
uniform,86,8,0,10000,0.0,
uniform,86,9,0,10000,0.0,
uniform,87,0,0,10000,0.0,
uniform,87,1,5006,10000,50.06,
uniform,87,2,994,10000,9.94,
uniform,87,3,988,10000,9.879999999999999,
uniform,87,4,988,10000,9.879999999999999,
uniform,87,5,992,10000,9.92,
uniform,87,6,1032,10000,10.32,
uniform,87,7,0,10000,0.0,
uniform,87,8,0,10000,0.0,
uniform,87,9,0,10000,0.0,
uniform,88,0,0,10000,0.0,
uniform,88,1,5012,10000,50.12,
uniform,88,2,996,10000,9.959999999999999,
uniform,88,3,980,10000,9.8,
uniform,88,4,1004,10000,10.040000000000001,
uniform,88,5,995,10000,9.950000000000001,
uniform,88,6,1013,10000,10.13,
uniform,88,7,0,10000,0.0,
uniform,88,8,0,10000,0.0,
uniform,88,9,0,10000,0.0,
uniform,89,0,0,10000,0.0,
uniform,89,1,5020,10000,50.2,
uniform,89,2,1005,10000,10.05,
uniform,89,3,1021,10000,10.209999999999999,
uniform,89,4,1023,10000,10.23,
uniform,89,5,968,10000,9.68,
uniform,89,6,963,10000,9.629999999999999,
uniform,89,7,0,10000,0.0,
uniform,89,8,0,10000,0.0,
uniform,89,9,0,10000,0.0,
uniform,90,0,0,10000,0.0,
uniform,90,1,5030,10000,50.3,
uniform,90,2,981,10000,9.81,
uniform,90,3,974,10000,9.74,
uniform,90,4,994,10000,9.94,
uniform,90,5,999,10000,9.99,
uniform,90,6,1022,10000,10.22,
uniform,90,7,0,10000,0.0,
uniform,90,8,0,10000,0.0,
uniform,90,9,0,10000,0.0,
uniform,91,0,0,10000,0.0,
uniform,91,1,4913,10000,49.13,
uniform,91,2,1087,10000,10.870000000000001,
uniform,91,3,998,10000,9.98,
uniform,91,4,1028,10000,10.280000000000001,
uniform,91,5,1010,10000,10.100000000000001,
uniform,91,6,964,10000,9.64,
uniform,91,7,0,10000,0.0,
uniform,91,8,0,10000,0.0,
uniform,91,9,0,10000,0.0,
uniform,92,0,0,10000,0.0,
uniform,92,1,4907,10000,49.07,
uniform,92,2,986,10000,9.86,
uniform,92,3,1078,10000,10.780000000000001,
uniform,92,4,1019,10000,10.190000000000001,
uniform,92,5,982,10000,9.82,
uniform,92,6,1028,10000,10.280000000000001,
uniform,92,7,0,10000,0.0,
uniform,92,8,0,10000,0.0,
uniform,92,9,0,10000,0.0,
uniform,93,0,0,10000,0.0,
uniform,93,1,5062,10000,50.62,
uniform,93,2,1011,10000,10.11,
uniform,93,3,1015,10000,10.15,
uniform,93,4,970,10000,9.700000000000001,
uniform,93,5,965,10000,9.65,
uniform,93,6,977,10000,9.77,
uniform,93,7,0,10000,0.0,
uniform,93,8,0,10000,0.0,
uniform,93,9,0,10000,0.0,
uniform,94,0,0,10000,0.0,
uniform,94,1,4941,10000,49.41,
uniform,94,2,1011,10000,10.11,
uniform,94,3,984,10000,9.84,
uniform,94,4,1059,10000,10.59,
uniform,94,5,1018,10000,10.18,
uniform,94,6,987,10000,9.87,
uniform,94,7,0,10000,0.0,
uniform,94,8,0,10000,0.0,
uniform,94,9,0,10000,0.0,
uniform,95,0,0,10000,0.0,
uniform,95,1,5053,10000,50.529999999999994,
uniform,95,2,937,10000,9.370000000000001,
uniform,95,3,1001,10000,10.01,
uniform,95,4,995,10000,9.950000000000001,
uniform,95,5,1032,10000,10.32,
uniform,95,6,982,10000,9.82,
uniform,95,7,0,10000,0.0,
uniform,95,8,0,10000,0.0,
uniform,95,9,0,10000,0.0,
uniform,96,0,0,10000,0.0,
uniform,96,1,5021,10000,50.21,
uniform,96,2,1006,10000,10.059999999999999,
uniform,96,3,1001,10000,10.01,
uniform,96,4,1007,10000,10.07,
uniform,96,5,989,10000,9.89,
uniform,96,6,976,10000,9.76,
uniform,96,7,0,10000,0.0,
uniform,96,8,0,10000,0.0,
uniform,96,9,0,10000,0.0,
uniform,97,0,0,10000,0.0,
uniform,97,1,4991,10000,49.91,
uniform,97,2,961,10000,9.610000000000001,
uniform,97,3,1039,10000,10.39,
uniform,97,4,1038,10000,10.38,
uniform,97,5,966,10000,9.66,
uniform,97,6,1005,10000,10.05,
uniform,97,7,0,10000,0.0,
uniform,97,8,0,10000,0.0,
uniform,97,9,0,10000,0.0,
uniform,98,0,0,10000,0.0,
uniform,98,1,5040,10000,50.4,
uniform,98,2,1028,10000,10.280000000000001,
uniform,98,3,1006,10000,10.059999999999999,
uniform,98,4,984,10000,9.84,
uniform,98,5,989,10000,9.89,
uniform,98,6,953,10000,9.53,
uniform,98,7,0,10000,0.0,
uniform,98,8,0,10000,0.0,
uniform,98,9,0,10000,0.0,
uniform,99,0,0,10000,0.0,
uniform,99,1,4959,10000,49.59,
uniform,99,2,972,10000,9.719999999999999,
uniform,99,3,984,10000,9.84,
uniform,99,4,1035,10000,10.35,
uniform,99,5,1009,10000,10.09,
uniform,99,6,1041,10000,10.41,
uniform,99,7,0,10000,0.0,
uniform,99,8,0,10000,0.0,
uniform,99,9,0,10000,0.0,
uniform,100,0,0,10000,0.0,
uniform,100,1,5042,10000,50.42,
uniform,100,2,982,10000,9.82,
uniform,100,3,997,10000,9.969999999999999,
uniform,100,4,955,10000,9.55,
uniform,100,5,999,10000,9.99,
uniform,100,6,1025,10000,10.25,
uniform,100,7,0,10000,0.0,
uniform,100,8,0,10000,0.0,
uniform,100,9,0,10000,0.0,
uniform,101,0,0,10000,0.0,
uniform,101,1,5003,10000,50.029999999999994,
uniform,101,2,1005,10000,10.05,
uniform,101,3,1024,10000,10.24,
uniform,101,4,999,10000,9.99,
uniform,101,5,1014,10000,10.14,
uniform,101,6,955,10000,9.55,
uniform,101,7,0,10000,0.0,
uniform,101,8,0,10000,0.0,
uniform,101,9,0,10000,0.0,
uniform,102,0,0,10000,0.0,
uniform,102,1,5003,10000,50.029999999999994,
uniform,102,2,956,10000,9.56,
uniform,102,3,1000,10000,10.0,
uniform,102,4,1061,10000,10.61,
uniform,102,5,941,10000,9.41,
uniform,102,6,1039,10000,10.39,
uniform,102,7,0,10000,0.0,
uniform,102,8,0,10000,0.0,
uniform,102,9,0,10000,0.0,
uniform,103,0,0,10000,0.0,
uniform,103,1,4945,10000,49.45,
uniform,103,2,1025,10000,10.25,
uniform,103,3,1057,10000,10.57,
uniform,103,4,973,10000,9.73,
uniform,103,5,1028,10000,10.280000000000001,
uniform,103,6,972,10000,9.719999999999999,
uniform,103,7,0,10000,0.0,
uniform,103,8,0,10000,0.0,
uniform,103,9,0,10000,0.0,
uniform,104,0,0,10000,0.0,
uniform,104,1,5016,10000,50.160000000000004,
uniform,104,2,1006,10000,10.059999999999999,
uniform,104,3,989,10000,9.89,
uniform,104,4,990,10000,9.9,
uniform,104,5,1023,10000,10.23,
uniform,104,6,976,10000,9.76,
uniform,104,7,0,10000,0.0,
uniform,104,8,0,10000,0.0,
uniform,104,9,0,10000,0.0,
uniform,105,0,0,10000,0.0,
uniform,105,1,5005,10000,50.05,
uniform,105,2,1055,10000,10.549999999999999,
uniform,105,3,1011,10000,10.11,
uniform,105,4,922,10000,9.22,
uniform,105,5,1003,10000,10.03,
uniform,105,6,1004,10000,10.040000000000001,
uniform,105,7,0,10000,0.0,
uniform,105,8,0,10000,0.0,
uniform,105,9,0,10000,0.0,
uniform,106,0,0,10000,0.0,
uniform,106,1,4925,10000,49.25,
uniform,106,2,1003,10000,10.03,
uniform,106,3,992,10000,9.92,
uniform,106,4,1040,10000,10.4,
uniform,106,5,1019,10000,10.190000000000001,
uniform,106,6,1021,10000,10.209999999999999,
uniform,106,7,0,10000,0.0,
uniform,106,8,0,10000,0.0,
uniform,106,9,0,10000,0.0,
uniform,107,0,0,10000,0.0,
uniform,107,1,4982,10000,49.82,
uniform,107,2,1003,10000,10.03,
uniform,107,3,1048,10000,10.48,
uniform,107,4,1017,10000,10.17,
uniform,107,5,968,10000,9.68,
uniform,107,6,982,10000,9.82,
uniform,107,7,0,10000,0.0,
uniform,107,8,0,10000,0.0,
uniform,107,9,0,10000,0.0,
uniform,108,0,0,10000,0.0,
uniform,108,1,5053,10000,50.529999999999994,
uniform,108,2,1003,10000,10.03,
uniform,108,3,934,10000,9.34,
uniform,108,4,1017,10000,10.17,
uniform,108,5,962,10000,9.62,
uniform,108,6,1031,10000,10.31,
uniform,108,7,0,10000,0.0,
uniform,108,8,0,10000,0.0,
uniform,108,9,0,10000,0.0,
uniform,109,0,0,10000,0.0,
uniform,109,1,5012,10000,50.12,
uniform,109,2,1020,10000,10.2,
uniform,109,3,937,10000,9.370000000000001,
uniform,109,4,1030,10000,10.299999999999999,
uniform,109,5,1015,10000,10.15,
uniform,109,6,986,10000,9.86,
uniform,109,7,0,10000,0.0,
uniform,109,8,0,10000,0.0,
uniform,109,9,0,10000,0.0,
uniform,110,0,0,10000,0.0,
uniform,110,1,4985,10000,49.85,
uniform,110,2,1010,10000,10.100000000000001,
uniform,110,3,1036,10000,10.36,
uniform,110,4,957,10000,9.569999999999999,
uniform,110,5,1014,10000,10.14,
uniform,110,6,998,10000,9.98,
uniform,110,7,0,10000,0.0,
uniform,110,8,0,10000,0.0,
uniform,110,9,0,10000,0.0,
uniform,111,0,0,10000,0.0,
uniform,111,1,4884,10000,48.84,
uniform,111,2,1031,10000,10.31,
uniform,111,3,1024,10000,10.24,
uniform,111,4,1008,10000,10.08,
uniform,111,5,1025,10000,10.25,
uniform,111,6,1028,10000,10.280000000000001,
uniform,111,7,0,10000,0.0,
uniform,111,8,0,10000,0.0,
uniform,111,9,0,10000,0.0,
uniform,112,0,0,10000,0.0,
uniform,112,1,5015,10000,50.14999999999999,
uniform,112,2,1004,10000,10.040000000000001,
uniform,112,3,1050,10000,10.5,
uniform,112,4,980,10000,9.8,
uniform,112,5,1003,10000,10.03,
uniform,112,6,948,10000,9.48,
uniform,112,7,0,10000,0.0,
uniform,112,8,0,10000,0.0,
uniform,112,9,0,10000,0.0,
uniform,113,0,0,10000,0.0,
uniform,113,1,4883,10000,48.83,
uniform,113,2,1036,10000,10.36,
uniform,113,3,996,10000,9.959999999999999,
uniform,113,4,1020,10000,10.2,
uniform,113,5,1025,10000,10.25,
uniform,113,6,1040,10000,10.4,
uniform,113,7,0,10000,0.0,
uniform,113,8,0,10000,0.0,
uniform,113,9,0,10000,0.0,
uniform,114,0,0,10000,0.0,
uniform,114,1,4981,10000,49.81,
uniform,114,2,1018,10000,10.18,
uniform,114,3,1058,10000,10.58,
uniform,114,4,953,10000,9.53,
uniform,114,5,1010,10000,10.100000000000001,
uniform,114,6,980,10000,9.8,
uniform,114,7,0,10000,0.0,
uniform,114,8,0,10000,0.0,
uniform,114,9,0,10000,0.0,
uniform,115,0,0,10000,0.0,
uniform,115,1,4951,10000,49.51,
uniform,115,2,1044,10000,10.440000000000001,
uniform,115,3,974,10000,9.74,
uniform,115,4,991,10000,9.91,
uniform,115,5,1037,10000,10.37,
uniform,115,6,1003,10000,10.03,
uniform,115,7,0,10000,0.0,
uniform,115,8,0,10000,0.0,
uniform,115,9,0,10000,0.0,
uniform,116,0,0,10000,0.0,
uniform,116,1,4951,10000,49.51,
uniform,116,2,1011,10000,10.11,
uniform,116,3,1035,10000,10.35,
uniform,116,4,971,10000,9.71,
uniform,116,5,991,10000,9.91,
uniform,116,6,1041,10000,10.41,
uniform,116,7,0,10000,0.0,
uniform,116,8,0,10000,0.0,
uniform,116,9,0,10000,0.0,
uniform,117,0,0,10000,0.0,
uniform,117,1,4962,10000,49.62,
uniform,117,2,1093,10000,10.93,
uniform,117,3,992,10000,9.92,
uniform,117,4,961,10000,9.610000000000001,
uniform,117,5,1036,10000,10.36,
uniform,117,6,956,10000,9.56,
uniform,117,7,0,10000,0.0,
uniform,117,8,0,10000,0.0,
uniform,117,9,0,10000,0.0,
uniform,118,0,0,10000,0.0,
uniform,118,1,5104,10000,51.04,
uniform,118,2,951,10000,9.51,
uniform,118,3,999,10000,9.99,
uniform,118,4,990,10000,9.9,
uniform,118,5,1028,10000,10.280000000000001,
uniform,118,6,928,10000,9.28,
uniform,118,7,0,10000,0.0,
uniform,118,8,0,10000,0.0,
uniform,118,9,0,10000,0.0,
uniform,119,0,0,10000,0.0,
uniform,119,1,4960,10000,49.6,
uniform,119,2,1060,10000,10.6,
uniform,119,3,979,10000,9.790000000000001,
uniform,119,4,988,10000,9.879999999999999,
uniform,119,5,984,10000,9.84,
uniform,119,6,1029,10000,10.290000000000001,
uniform,119,7,0,10000,0.0,
uniform,119,8,0,10000,0.0,
uniform,119,9,0,10000,0.0,
uniform,120,0,0,10000,0.0,
uniform,120,1,5032,10000,50.32,
uniform,120,2,973,10000,9.73,
uniform,120,3,1030,10000,10.299999999999999,
uniform,120,4,988,10000,9.879999999999999,
uniform,120,5,1013,10000,10.13,
uniform,120,6,964,10000,9.64,
uniform,120,7,0,10000,0.0,
uniform,120,8,0,10000,0.0,
uniform,120,9,0,10000,0.0,
uniform,121,0,0,10000,0.0,
uniform,121,1,5011,10000,50.11,
uniform,121,2,980,10000,9.8,
uniform,121,3,1000,10000,10.0,
uniform,121,4,1039,10000,10.39,
uniform,121,5,974,10000,9.74,
uniform,121,6,996,10000,9.959999999999999,
uniform,121,7,0,10000,0.0,
uniform,121,8,0,10000,0.0,
uniform,121,9,0,10000,0.0,
uniform,122,0,0,10000,0.0,
uniform,122,1,5017,10000,50.17,
uniform,122,2,971,10000,9.71,
uniform,122,3,978,10000,9.78,
uniform,122,4,1004,10000,10.040000000000001,
uniform,122,5,1044,10000,10.440000000000001,
uniform,122,6,986,10000,9.86,
uniform,122,7,0,10000,0.0,
uniform,122,8,0,10000,0.0,
uniform,122,9,0,10000,0.0,
uniform,123,0,0,10000,0.0,
uniform,123,1,4980,10000,49.8,
uniform,123,2,1033,10000,10.33,
uniform,123,3,982,10000,9.82,
uniform,123,4,1004,10000,10.040000000000001,
uniform,123,5,1042,10000,10.42,
uniform,123,6,959,10000,9.59,
uniform,123,7,0,10000,0.0,
uniform,123,8,0,10000,0.0,
uniform,123,9,0,10000,0.0,
uniform,124,0,0,10000,0.0,
uniform,124,1,4958,10000,49.58,
uniform,124,2,1025,10000,10.25,
uniform,124,3,992,10000,9.92,
uniform,124,4,1025,10000,10.25,
uniform,124,5,1008,10000,10.08,
uniform,124,6,992,10000,9.92,
uniform,124,7,0,10000,0.0,
uniform,124,8,0,10000,0.0,
uniform,124,9,0,10000,0.0,
uniform,125,0,0,10000,0.0,
uniform,125,1,5057,10000,50.57000000000001,
uniform,125,2,1003,10000,10.03,
uniform,125,3,955,10000,9.55,
uniform,125,4,1008,10000,10.08,
uniform,125,5,968,10000,9.68,
uniform,125,6,1009,10000,10.09,
uniform,125,7,0,10000,0.0,
uniform,125,8,0,10000,0.0,
uniform,125,9,0,10000,0.0,
uniform,126,0,0,10000,0.0,
uniform,126,1,4924,10000,49.24,
uniform,126,2,1028,10000,10.280000000000001,
uniform,126,3,1021,10000,10.209999999999999,
uniform,126,4,1009,10000,10.09,
uniform,126,5,972,10000,9.719999999999999,
uniform,126,6,1046,10000,10.459999999999999,
uniform,126,7,0,10000,0.0,
uniform,126,8,0,10000,0.0,
uniform,126,9,0,10000,0.0,
uniform,127,0,0,10000,0.0,
uniform,127,1,5061,10000,50.61,
uniform,127,2,986,10000,9.86,
uniform,127,3,971,10000,9.71,
uniform,127,4,979,10000,9.790000000000001,
uniform,127,5,1009,10000,10.09,
uniform,127,6,994,10000,9.94,
uniform,127,7,0,10000,0.0,
uniform,127,8,0,10000,0.0,
uniform,127,9,0,10000,0.0,
uniform,128,0,0,10000,0.0,
uniform,128,1,4980,10000,49.8,
uniform,128,2,1056,10000,10.56,
uniform,128,3,949,10000,9.49,
uniform,128,4,987,10000,9.87,
uniform,128,5,1030,10000,10.299999999999999,
uniform,128,6,998,10000,9.98,
uniform,128,7,0,10000,0.0,
uniform,128,8,0,10000,0.0,
uniform,128,9,0,10000,0.0,
uniform,129,0,0,10000,0.0,
uniform,129,1,4924,10000,49.24,
uniform,129,2,989,10000,9.89,
uniform,129,3,1027,10000,10.27,
uniform,129,4,1032,10000,10.32,
uniform,129,5,949,10000,9.49,
uniform,129,6,1079,10000,10.79,
uniform,129,7,0,10000,0.0,
uniform,129,8,0,10000,0.0,
uniform,129,9,0,10000,0.0,
uniform,130,0,0,10000,0.0,
uniform,130,1,4994,10000,49.94,
uniform,130,2,977,10000,9.77,
uniform,130,3,981,10000,9.81,
uniform,130,4,1018,10000,10.18,
uniform,130,5,1017,10000,10.17,
uniform,130,6,1013,10000,10.13,
uniform,130,7,0,10000,0.0,
uniform,130,8,0,10000,0.0,
uniform,130,9,0,10000,0.0,
uniform,131,0,0,10000,0.0,
uniform,131,1,5079,10000,50.79,
uniform,131,2,986,10000,9.86,
uniform,131,3,978,10000,9.78,
uniform,131,4,1025,10000,10.25,
uniform,131,5,974,10000,9.74,
uniform,131,6,958,10000,9.58,
uniform,131,7,0,10000,0.0,
uniform,131,8,0,10000,0.0,
uniform,131,9,0,10000,0.0,
uniform,132,0,0,10000,0.0,
uniform,132,1,4971,10000,49.71,
uniform,132,2,1044,10000,10.440000000000001,
uniform,132,3,939,10000,9.39,
uniform,132,4,1021,10000,10.209999999999999,
uniform,132,5,984,10000,9.84,
uniform,132,6,1041,10000,10.41,
uniform,132,7,0,10000,0.0,
uniform,132,8,0,10000,0.0,
uniform,132,9,0,10000,0.0,
uniform,133,0,0,10000,0.0,
uniform,133,1,4979,10000,49.79,
uniform,133,2,1001,10000,10.01,
uniform,133,3,1049,10000,10.489999999999998,
uniform,133,4,989,10000,9.89,
uniform,133,5,954,10000,9.54,
uniform,133,6,1028,10000,10.280000000000001,
uniform,133,7,0,10000,0.0,
uniform,133,8,0,10000,0.0,
uniform,133,9,0,10000,0.0,
uniform,134,0,0,10000,0.0,
uniform,134,1,5007,10000,50.07,
uniform,134,2,988,10000,9.879999999999999,
uniform,134,3,1012,10000,10.12,
uniform,134,4,994,10000,9.94,
uniform,134,5,1013,10000,10.13,
uniform,134,6,986,10000,9.86,
uniform,134,7,0,10000,0.0,
uniform,134,8,0,10000,0.0,
uniform,134,9,0,10000,0.0,
uniform,135,0,0,10000,0.0,
uniform,135,1,4943,10000,49.43,
uniform,135,2,1020,10000,10.2,
uniform,135,3,1004,10000,10.040000000000001,
uniform,135,4,994,10000,9.94,
uniform,135,5,1022,10000,10.22,
uniform,135,6,1017,10000,10.17,
uniform,135,7,0,10000,0.0,
uniform,135,8,0,10000,0.0,
uniform,135,9,0,10000,0.0,
uniform,136,0,0,10000,0.0,
uniform,136,1,4973,10000,49.730000000000004,
uniform,136,2,1003,10000,10.03,
uniform,136,3,1013,10000,10.13,
uniform,136,4,990,10000,9.9,
uniform,136,5,1015,10000,10.15,
uniform,136,6,1006,10000,10.059999999999999,
uniform,136,7,0,10000,0.0,
uniform,136,8,0,10000,0.0,
uniform,136,9,0,10000,0.0,
uniform,137,0,0,10000,0.0,
uniform,137,1,5052,10000,50.519999999999996,
uniform,137,2,983,10000,9.83,
uniform,137,3,986,10000,9.86,
uniform,137,4,980,10000,9.8,
uniform,137,5,1015,10000,10.15,
uniform,137,6,984,10000,9.84,
uniform,137,7,0,10000,0.0,
uniform,137,8,0,10000,0.0,
uniform,137,9,0,10000,0.0,
uniform,138,0,0,10000,0.0,
uniform,138,1,4952,10000,49.519999999999996,
uniform,138,2,1008,10000,10.08,
uniform,138,3,1010,10000,10.100000000000001,
uniform,138,4,1031,10000,10.31,
uniform,138,5,1045,10000,10.45,
uniform,138,6,954,10000,9.54,
uniform,138,7,0,10000,0.0,
uniform,138,8,0,10000,0.0,
uniform,138,9,0,10000,0.0,
uniform,139,0,0,10000,0.0,
uniform,139,1,4962,10000,49.62,
uniform,139,2,1041,10000,10.41,
uniform,139,3,1047,10000,10.47,
uniform,139,4,971,10000,9.71,
uniform,139,5,995,10000,9.950000000000001,
uniform,139,6,984,10000,9.84,
uniform,139,7,0,10000,0.0,
uniform,139,8,0,10000,0.0,
uniform,139,9,0,10000,0.0,
uniform,140,0,0,10000,0.0,
uniform,140,1,5055,10000,50.55,
uniform,140,2,967,10000,9.67,
uniform,140,3,1031,10000,10.31,
uniform,140,4,1007,10000,10.07,
uniform,140,5,967,10000,9.67,
uniform,140,6,973,10000,9.73,
uniform,140,7,0,10000,0.0,
uniform,140,8,0,10000,0.0,
uniform,140,9,0,10000,0.0,
uniform,141,0,0,10000,0.0,
uniform,141,1,5005,10000,50.05,
uniform,141,2,956,10000,9.56,
uniform,141,3,1003,10000,10.03,
uniform,141,4,1056,10000,10.56,
uniform,141,5,986,10000,9.86,
uniform,141,6,994,10000,9.94,
uniform,141,7,0,10000,0.0,
uniform,141,8,0,10000,0.0,
uniform,141,9,0,10000,0.0,
uniform,142,0,0,10000,0.0,
uniform,142,1,5033,10000,50.33,
uniform,142,2,1029,10000,10.290000000000001,
uniform,142,3,955,10000,9.55,
uniform,142,4,990,10000,9.9,
uniform,142,5,999,10000,9.99,
uniform,142,6,994,10000,9.94,
uniform,142,7,0,10000,0.0,
uniform,142,8,0,10000,0.0,
uniform,142,9,0,10000,0.0,
uniform,143,0,0,10000,0.0,
uniform,143,1,4972,10000,49.72,
uniform,143,2,1001,10000,10.01,
uniform,143,3,954,10000,9.54,
uniform,143,4,1017,10000,10.17,
uniform,143,5,1026,10000,10.26,
uniform,143,6,1030,10000,10.299999999999999,
uniform,143,7,0,10000,0.0,
uniform,143,8,0,10000,0.0,
uniform,143,9,0,10000,0.0,
uniform,144,0,0,10000,0.0,
uniform,144,1,4975,10000,49.75,
uniform,144,2,967,10000,9.67,
uniform,144,3,991,10000,9.91,
uniform,144,4,1009,10000,10.09,
uniform,144,5,1004,10000,10.040000000000001,
uniform,144,6,1054,10000,10.54,
uniform,144,7,0,10000,0.0,
uniform,144,8,0,10000,0.0,
uniform,144,9,0,10000,0.0,
uniform,145,0,0,10000,0.0,
uniform,145,1,5005,10000,50.05,
uniform,145,2,1012,10000,10.12,
uniform,145,3,1051,10000,10.51,
uniform,145,4,971,10000,9.71,
uniform,145,5,1015,10000,10.15,
uniform,145,6,946,10000,9.46,
uniform,145,7,0,10000,0.0,
uniform,145,8,0,10000,0.0,
uniform,145,9,0,10000,0.0,
uniform,146,0,0,10000,0.0,
uniform,146,1,5043,10000,50.43,
uniform,146,2,959,10000,9.59,
uniform,146,3,1084,10000,10.84,
uniform,146,4,998,10000,9.98,
uniform,146,5,966,10000,9.66,
uniform,146,6,950,10000,9.5,
uniform,146,7,0,10000,0.0,
uniform,146,8,0,10000,0.0,
uniform,146,9,0,10000,0.0,
uniform,147,0,0,10000,0.0,
uniform,147,1,5082,10000,50.82,
uniform,147,2,1002,10000,10.02,
uniform,147,3,977,10000,9.77,
uniform,147,4,927,10000,9.27,
uniform,147,5,1042,10000,10.42,
uniform,147,6,970,10000,9.700000000000001,
uniform,147,7,0,10000,0.0,
